Title,Bedrooms,Sqft,Price,Date,Link
💻☕So much ROOM to ZOOM!☕💻,3,1655.0,2099,2021-01-21 11:44,https://charlottesville.craigslist.org/apa/d/charlottesville-so-much-room-to-zoom/7262517802.html
CFA Employees know how to spend wisely by living here!,3,1610.0,2329,2021-01-28 09:56,https://charlottesville.craigslist.org/apa/d/charlottesville-cfa-employees-know-how/7261356447.html
I'm dreaming of this great apartment,2,1209.0,1649,2021-01-14 17:20,https://charlottesville.craigslist.org/apa/d/charlottesville-im-dreaming-of-this/7251631226.html
👀Looking for quiet in all the chaos? 👀Look no further!,1,832.0,1379,2021-01-25 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-looking-for-quiet-in/7263098722.html
🕛Start the year anew 🕛in your Newly Renovated Apartment!,3,1655.0,1999,2021-01-04 11:14,https://charlottesville.craigslist.org/apa/d/charlottesville-start-the-year-anew-in/7254569732.html
🌼What a VIEW! This townhome🏘️is for YOU! ☀️,3,1610.0,2329,2021-01-25 16:28,https://charlottesville.craigslist.org/apa/d/charlottesville-what-view-this/7253880837.html
🥰Comfort and Joy🥰,2,1061.0,1509,2021-01-12 10:48,https://charlottesville.craigslist.org/apa/d/charlottesville-comfort-and-joy/7249672857.html
"🎖️NGIC, the solution to your ""fatigues"" right HERE! Call today!🎖️",1,886.0,1659,2021-01-28 11:56,https://charlottesville.craigslist.org/apa/d/charlottesville-ngic-the-solution-to/7265614787.html
☀️Newly Renovated with Amazing Natural Light!☀️,2,1209.0,1699,2021-01-21 14:17,https://charlottesville.craigslist.org/apa/d/charlottesville-newly-renovated-with/7254966469.html
🕊️Serenity Now! Come see for yourself!🕊️,3,1655.0,2159,2021-01-22 11:53,https://charlottesville.craigslist.org/apa/d/charlottesville-serenity-now-come-see/7264012257.html
👥Have a Roommate?👥 Welcome to your new Apartment!,3,1655.0,1979,2021-02-11 12:09,https://charlottesville.craigslist.org/apa/d/charlottesville-have-roommate-welcome/7268119683.html
💎This LIMITED EDITION Carriage Home is waiting for you!💎,1,886.0,1609,2021-02-11 15:04,https://charlottesville.craigslist.org/apa/d/charlottesville-this-limited-edition/7276091257.html
Cozy up by your 🔥fireplace🔥 in this GORGEOUS townhome!,3,1610.0,2349,2021-02-10 11:51,https://charlottesville.craigslist.org/apa/d/charlottesville-cozy-up-by-your/7275464984.html
"Live, Laugh, and 💖Love💖 this AMAZING Townhome!",3,1610.0,2329,2021-01-19 14:36,https://charlottesville.craigslist.org/apa/d/charlottesville-live-laugh-and-love/7250991451.html
🏆MJH Employees DESERVE this home and commute!🏆,1,886.0,1659,2021-02-11 14:59,https://charlottesville.craigslist.org/apa/d/charlottesville-mjh-employees-deserve/7275061364.html
🔮I see a new apartment in your future🔮,1,689.0,1499,2021-01-14 17:20,https://charlottesville.craigslist.org/apa/d/charlottesville-see-new-apartment-in/7254429634.html
Everything you’ve been dreaming💭💭 of is here. Lease today!,2,1304.0,1709,2021-01-26 13:41,https://charlottesville.craigslist.org/apa/d/charlottesville-everything-youve-been/7263968374.html
"New Year, New You, New Home!",2,1209.0,1749,2021-01-21 16:50,https://charlottesville.craigslist.org/apa/d/charlottesville-new-year-new-you-new/7252598675.html
"Looking for 💕LOVE💕? Well, fall in LOVE with this apartment!",3,1655.0,2159,2021-01-25 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-looking-for-love-well/7265187267.html
Luxury ☑️ Location ☑️ Convenience ☑️ WOW! Call NOW!,1,832.0,1469,2021-01-28 17:33,https://charlottesville.craigslist.org/apa/d/charlottesville-luxury-location/7269240835.html
😺The HAPPIEST Work-From-Home Space in C'ville!😺,2,1061.0,1629,2021-02-11 16:46,https://charlottesville.craigslist.org/apa/d/charlottesville-the-happiest-work-from/7275151563.html
Quiet. Calm. Relaxing. Come HOME 🏠,2,1209.0,1649,2021-01-21 17:41,https://charlottesville.craigslist.org/apa/d/charlottesville-quiet-calm-relaxing/7264096673.html
🎅Come Ho Ho HOME! 🎅,2,1209.0,1749,2021-01-04 14:44,https://charlottesville.craigslist.org/apa/d/charlottesville-come-ho-ho-home/7244467894.html
"Oh, there's no place like 🏠HOME🏠 for the HOLIDAYS! 🎅🎁",2,1209.0,1749,2021-01-12 10:47,https://charlottesville.craigslist.org/apa/d/charlottesville-oh-theres-no-place-like/7249297366.html
A classic to fall in 💕love💕 with!,1,832.0,1379,2021-01-29 09:56,https://charlottesville.craigslist.org/apa/d/charlottesville-classic-to-fall-in-love/7264949441.html
"Tell your new apartment 💕""Be Mine""💕, then move right in!",3,1655.0,2159,2021-01-26 13:40,https://charlottesville.craigslist.org/apa/d/charlottesville-tell-your-new-apartment/7265048983.html
🔥Hot savings in the ❄️cool city,1,832.0,1309,2021-02-10 10:28,https://charlottesville.craigslist.org/apa/d/charlottesville-hot-savings-in-the-cool/7275417219.html
🤩No neighbors above or below and a garage! 🤩,1,886.0,1659,2021-01-21 11:45,https://charlottesville.craigslist.org/apa/d/charlottesville-no-neighbors-above-or/7262978425.html
🥂2021 belongs to YOU and your NEW apartment!🥂,3,1610.0,1999,2021-01-04 11:15,https://charlottesville.craigslist.org/apa/d/charlottesville-2021-belongs-to-you-and/7254496323.html
"MJH Nurses, Call today to live just a 💖heartbeat💖 away!",2,1209.0,1699,2021-01-21 16:20,https://charlottesville.craigslist.org/apa/d/charlottesville-mjh-nurses-call-today/7265694387.html
Click HERE to fall in🥰love🥰 with your new apartment!,2,1304.0,1789,2021-02-11 11:53,https://charlottesville.craigslist.org/apa/d/charlottesville-click-here-to-fall/7275963819.html
"Willow Tree 🌲Employees, Come plant🌲 your roots here!",1,886.0,1659,2021-02-04 13:30,https://charlottesville.craigslist.org/apa/d/charlottesville-willow-tree-employees/7265488654.html
Calling all 🧑‍🏫TEACHERS! 🧑‍🏫Use this extra room to Zoom!,2,1304.0,1659,2021-01-28 15:47,https://charlottesville.craigslist.org/apa/d/charlottesville-calling-all-teachers/7268154820.html
😮A Carriage Home + Garage = No Neighbors! 😮,1,886.0,1659,2021-02-04 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-carriage-home-garage-no/7268625397.html
The Roommate Special! Click HERE 😮,3,1655.0,2099,2021-01-27 16:41,https://charlottesville.craigslist.org/apa/d/charlottesville-the-roommate-special/7268728164.html
Calling all 👯ROOMMATES!👯 This is the perfect place!,3,1610.0,2389,2021-02-04 13:30,https://charlottesville.craigslist.org/apa/d/charlottesville-calling-all-roommates/7268051795.html
"NGIC Employees, live just a couple klicks away!",2,1304.0,1709,2021-01-26 11:11,https://charlottesville.craigslist.org/apa/d/charlottesville-ngic-employees-live/7260876263.html
🎉There's no party like a new apartment party!!!🎉,2,1209.0,1749,2021-01-04 12:01,https://charlottesville.craigslist.org/apa/d/charlottesville-theres-no-party-like/7254473702.html
😎 Start 2021 off in your NEW townhome with a pool view!☀️,3,1610.0,1999,2021-01-04 11:48,https://charlottesville.craigslist.org/apa/d/charlottesville-start-2021-off-in-your/7254916049.html
⚜️Out With the Old and In With this NEW APARTMENT!⚜️,2,1061.0,1599,2021-01-04 12:05,https://charlottesville.craigslist.org/apa/d/charlottesville-out-with-the-old-and-in/7253907157.html
How about no rent in January?? Take a look!,3,1610.0,2329,2021-01-15 17:33,https://charlottesville.craigslist.org/apa/d/charlottesville-how-about-no-rent-in/7251581190.html
DoD Employees! A home so amazing you'll want to keep it 🤐TOP SECRET!,3,1610.0,2329,2021-02-05 14:47,https://charlottesville.craigslist.org/apa/d/charlottesville-dod-employees-home-so/7265623261.html
🗸🗸  Check this out!!! 🗸 🗸,2,1061.0,1479,2021-01-28 11:13,https://charlottesville.craigslist.org/apa/d/charlottesville-check-this-out/7264517548.html
SECONDS from your favorite COFFEE SHOP⭐💵 !,2,1209.0,1749,2021-01-04 15:40,https://charlottesville.craigslist.org/apa/d/charlottesville-seconds-from-your/7246092933.html
😀The HAPPIEST Home in C'ville! 😀,3,1610.0,2349,2021-02-11 15:15,https://charlottesville.craigslist.org/apa/d/charlottesville-the-happiest-home-in/7276096214.html
♿ADA Friendly Terrace Level Beauty♿,1,832.0,1469,2021-02-11 15:45,https://charlottesville.craigslist.org/apa/d/charlottesville-ada-friendly-terrace/7274889723.html
🖨️A built-in desk for your work from home lifestyle!💻 Come see!👀,1,832.0,1539,2021-01-21 16:47,https://charlottesville.craigslist.org/apa/d/charlottesville-built-in-desk-for-your/7265703936.html
🏡A Townhome You'll LOVE! 💖💖💖,3,1610.0,2389,2021-02-11 16:46,https://charlottesville.craigslist.org/apa/d/charlottesville-townhome-youll-love/7264671051.html
"🎖️NGIC🎖️ Employees, live just a couple klicks away from work!",2,1304.0,1709,2021-02-05 15:03,https://charlottesville.craigslist.org/apa/d/charlottesville-ngic-employees-live/7268496178.html
Turn the Key 🔑 Enter 🚪 Smile 😃 Repeat!,2,1061.0,1569,2021-02-11 14:31,https://charlottesville.craigslist.org/apa/d/charlottesville-turn-the-key-enter/7267725166.html
A Classic Designed with YOU in Mind!,1,832.0,1379,2021-02-11 15:45,https://charlottesville.craigslist.org/apa/d/charlottesville-classic-designed-with/7273599430.html
💠Life Just Got Better!💠,1,832.0,1379,2021-02-11 15:00,https://charlottesville.craigslist.org/apa/d/charlottesville-life-just-got-better/7264427887.html
⭐Time for Joy 🥰 and Time for Cheer 😀 - RIGHT HERE!⭐,1,689.0,1499,2021-01-04 10:35,https://charlottesville.craigslist.org/apa/d/charlottesville-time-for-joy-and-time/7249198082.html
Working 💻from home 🏠doesn't get any better in this beauty!,2,1304.0,1659,2021-02-09 18:02,https://charlottesville.craigslist.org/apa/d/charlottesville-working-from-home/7263948049.html
💻UVA Grad Students have room to ZOOM right here! Call today!☎️,3,1655.0,2099,2021-01-25 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-uva-grad-students-have/7265519001.html
😮Amazing SPACE + Style + Grace😮,3,1655.0,2099,2021-01-19 15:33,https://charlottesville.craigslist.org/apa/d/charlottesville-amazing-space-style/7251001110.html
⏰Time for something NEW??? This upgraded beauty is for YOU!!! ⏰,3,1655.0,1979,2021-02-11 14:44,https://charlottesville.craigslist.org/apa/d/charlottesville-time-for-something-new/7270046470.html
Resort Style Living! Visit us to see for yourself!,3,1610.0,2389,2021-02-09 18:02,https://charlottesville.craigslist.org/apa/d/charlottesville-resort-style-living/7273489774.html
"One home, many reasons to 💕LOVE💕it!",3,1610.0,2389,2021-02-11 14:31,https://charlottesville.craigslist.org/apa/d/charlottesville-one-home-many-reasons/7269012910.html
☎️🏫Calling all teachers! Live steps away from your classroom! 🏫☎️,2,1061.0,1479,2021-02-09 08:37,https://charlottesville.craigslist.org/apa/d/charlottesville-calling-all-teachers/7266096249.html
"🤩See It, 💖Love It💖, Lease It!!!🗝️",2,1061.0,1479,2021-02-11 12:09,https://charlottesville.craigslist.org/apa/d/charlottesville-see-it-love-it-lease-it/7270041166.html
☁️A Roommate's Dream - Space Galore!☁️,3,1655.0,1979,2021-02-11 16:46,https://charlottesville.craigslist.org/apa/d/charlottesville-roommates-dream-space/7261888489.html
✔️🤩A Townhome Like NO OTHER. Check it out!!!🤩✔️,3,1610.0,2389,2021-02-09 16:16,https://charlottesville.craigslist.org/apa/d/charlottesville-townhome-like-no-other/7271607230.html
Lease a Lifestyle Makeover!,2,1304.0,1659,2021-02-11 15:44,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-lifestyle-makeover/7269536401.html
✨Brand NEW! Be the first!✨,2,1061.0,1569,2021-02-05 11:05,https://charlottesville.craigslist.org/apa/d/charlottesville-brand-new-be-the-first/7273001089.html
💎A Diamond in the Rough!💎,1,886.0,1659,2021-01-21 16:08,https://charlottesville.craigslist.org/apa/d/charlottesville-diamond-in-the-rough/7264530815.html
❇️🎁Treat Yo Self to LUXURY Living🎁❇️,3,1610.0,2329,2021-01-04 15:40,https://charlottesville.craigslist.org/apa/d/charlottesville-treat-yo-self-to-luxury/7244801279.html
Calling all 🧑‍🏫TEACHERS! 🧑‍🏫Use this extra room to Zoom!,3,1655.0,2099,2021-02-10 15:46,https://charlottesville.craigslist.org/apa/d/charlottesville-calling-all-teachers/7275627616.html
⚜️Amazing space and ROOM to ZOOM⚜️,3,1655.0,1979,2021-02-05 15:03,https://charlottesville.craigslist.org/apa/d/charlottesville-amazing-space-and-room/7271684829.html
🏡Home Sweet Home 💖Available NOW!🏡,1,832.0,1379,2021-02-02 13:33,https://charlottesville.craigslist.org/apa/d/charlottesville-home-sweet-home/7257284319.html
🤩Luxury AND Convenience! Come SEE! 🤩,1,832.0,1379,2021-02-09 08:37,https://charlottesville.craigslist.org/apa/d/charlottesville-luxury-and-convenience/7261909576.html
🐶👩 A home you'll both love!🧔🏿 🐶,1,832.0,1469,2021-02-04 13:29,https://charlottesville.craigslist.org/apa/d/charlottesville-home-youll-both-love/7266048693.html
⭐🌙Thinking about room-mating? Have we got the space for you!!!🌙 ⭐,3,1655.0,1979,2021-02-05 10:59,https://charlottesville.craigslist.org/apa/d/charlottesville-thinking-about-room/7266055475.html
💠Rare Vacancy in this LUXURY Townhome! 💠,3,1610.0,2329,2021-01-28 11:56,https://charlottesville.craigslist.org/apa/d/charlottesville-rare-vacancy-in-this/7256751869.html
Brand New Cascadia Brownstone Townhome,3,2276.0,2995,2021-02-13 17:31,https://charlottesville.craigslist.org/apa/d/charlottesville-brand-new-cascadia/7271419385.html
🤩Here's a L👀k and Lease Special you don't want to miss!🤩,3,1655.0,1979,2021-02-05 15:03,https://charlottesville.craigslist.org/apa/d/charlottesville-heres-lk-and-lease/7265715815.html
++New Beginnings 💓New Apartment ++,3,1655.0,1999,2021-01-04 12:08,https://charlottesville.craigslist.org/apa/d/charlottesville-new-beginnings-new/7256760825.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-18 12:04,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7263933663.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-18 15:33,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7264087581.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-18 16:52,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7264139137.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-19 10:36,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7264432319.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-19 12:52,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7264522422.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-19 15:04,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7264613001.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-20 13:12,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7265052658.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-20 14:53,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7265120551.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-20 16:09,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7265168314.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-21 11:47,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7265514372.html
1/2 off First Months Rent 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-21 13:54,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months-rent/7265602043.html
1/2 off First Months Rent 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-21 17:04,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months-rent/7265719796.html
1/2 off First Months Rent 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-22 13:46,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months-rent/7266118802.html
1/2 off First Months Rents 3 Bedroom Apartments Available,3,1190.0,1323,2021-01-22 15:59,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-first-months/7266205756.html
